n,k,entry,factors,max_factor
59,-10,1509078655461227724833409292099408,"{2: 4, 54829: 1, 708099001: 1, 2429336006070565297: 1}",2429336006070565297
59,-8,653058550262146013936789658922708,"{2: 2, 147197: 1, 1109157371179687789045954841: 1}",1109157371179687789045954841
59,-6,264996102571895638330322091882604,"{2: 2, 155081: 1, 427189827528671530249227971: 1}",427189827528671530249227971
59,-4,100815836241405094804508890442560,"{2: 6, 5: 1, 13: 1, 7283: 1, 3327554032619598023469727: 1}",3327554032619598023469727
59,-2,35954496456519941806656761478592,"{2: 6, 83: 1, 244317551: 1, 27703872386212453891: 1}",27703872386212453891
59,0,12017573440669468676497047218080,"{2: 5, 5: 1, 263: 1, 1229: 1, 968503: 1, 239932014536022973: 1}",239932014536022973
60,-57,1329227939263371505948869041221100308,"{2: 2, 332306984815842876487217260305275077: 1}",332306984815842876487217260305275077
60,-55,1329226827672998955835087999722629704,"{2: 3, 4463: 1, 7341427: 1, 5071094917638024461355613: 1}",5071094917638024461355613
60,-53,1329216082299397638068537931904080532,"{2: 2, 10243: 1, 961351107019397: 1, 33746317825629323: 1}",33746317825629323
60,-51,1329148028266589292213720835719935776,"{2: 5, 7: 1, 53: 1, 811697: 1, 5484067: 1, 25150855992773025617: 1}",25150855992773025617
60,-49,1328830442780150344891241053527260248,"{2: 3, 7: 1, 11: 1, 281: 1, 6507959: 1, 15081290803: 1, 78216650570419: 1}",78216650570419
60,-47,1327665962663207538042148518820783312,"{2: 4, 7: 1, 11: 1, 6133: 1, 64779971: 1, 2712466602715922773087: 1}",2712466602715922773087
60,-45,1324172522312379117494870914701352504,"{2: 3, 7: 2, 11: 1, 1645864846707607: 1, 186582818869596931: 1}",186582818869596931
60,-43,1315355744284097865637456009066598560,"{2: 5, 5: 1, 11: 2, 1030284901: 1, 65944797283110248396821: 1}",65944797283110248396821
60,-41,1296252725222821819946390380191298348,"{2: 2, 11: 1, 288773: 1, 102018849440943532868250902029: 1}",102018849440943532868250902029
60,-39,1260169244773744844752155303426842392,"{2: 3, 7: 3, 11: 1, 47351440227743: 1, 881696041700736641: 1}",881696041700736641
60,-37,1200030110691949886095096842152749132,"{2: 2, 11: 1, 211: 1, 6101: 1, 21186342388618775636951345623: 1}",21186342388618775636951345623
60,-35,1110732608570496765664919126927580352,"{2: 6, 31: 1, 163: 1, 113170623462451: 1, 30349150639332181: 1}",30349150639332181
60,-33,991669272408559271758015506627355312,"{2: 4, 21191: 1, 3047699: 1, 9568451: 1, 161259101: 1, 621952873: 1}",621952873
60,-31,848182687803147420126618836009135392,"{2: 5, 12301: 1, 486397: 1, 4430044812726514152262673: 1}",4430044812726514152262673
60,-29,691030714187696344530327244379656432,"{2: 4, 457: 1, 94506388701818427862462697535511: 1}",94506388701818427862462697535511
60,-27,533878740572245268934035652750177472,"{2: 6, 31: 1, 347: 1, 149556886969969: 1, 5185194694093031: 1}",5185194694093031
60,-25,389822764758081782970768360423155092,"{2: 2, 37: 1, 1663: 1, 5987: 1, 264547690543056639139918709: 1}",264547690543056639139918709
60,-23,268363804757904726178209662970959752,"{2: 3, 787: 1, 22291: 1, 1103849: 1, 1732287616338392368993: 1}",1732287616338392368993
60,-21,173895724757767015339552898285918932,"{2: 2, 17: 1, 31: 1, 83: 1, 180921593: 1, 5493508527849145512641: 1}",5493508527849145512641
60,-19,105945000547141644385431365793170272,"{2: 5, 261127: 1, 7509251: 1, 1688426224130627418223: 1}",1688426224130627418223
60,-17,60644517740058063749350344131337832,"{2: 3, 26687: 1, 297439: 1, 955001144050518515276653: 1}",955001144050518515276653
60,-15,32601361716625370974633521197822512,"{2: 4, 37: 1, 73: 1, 58013: 1, 13003667284911786045852539: 1}",13003667284911786045852539
60,-13,16455302187982305437675350417919752,"{2: 3, 469207: 1, 42595662503: 1, 102916738621200289: 1}",102916738621200289
60,-11,7797270266825878990320968985218272,"{2: 5, 27617699825251: 1, 8822772981822507821: 1}",8822772981822507821
60,-9,3468254306247665766643778268867532,"{2: 2, 11: 1, 78823961505628767423722233383353: 1}",78823961505628767423722233383353
60,-7,1448046857977832928927755934570520,"{2: 3, 5: 1, 23: 1, 1573963976062861879269299928881: 1}",1573963976062861879269299928881
60,-5,567443611296110922743848763210284,"{2: 2, 2927: 1, 4517: 1, 291559: 1, 36801324922717189591: 1}",36801324922717189591
60,-3,208679325610964920224479174878336,"{2: 7, 144623256436609: 1, 11272787458289993: 1}",11272787458289993
60,-1,72007216778528347836147903132832,"{2: 5, 13: 1, 71: 1, 2437947480313121202469796287: 1}",2437947480313121202469796287
61,-58,5316911813575030390750414183943645500,"{2: 2, 5: 3, 7: 1, 11: 1, 13: 1, 31: 1, 37: 1, 61: 1, 71: 1, 181: 1, 193: 1, 601: 1, 2131: 1, 2281: 1, 8861: 1, 2364841: 1}",2364841
61,-56,5316908422282368373454133040388989420,"{2: 2, 5: 1, 3187: 1, 4871: 1, 52567: 1, 325773533849483840970469: 1}",325773533849483840970469
61,-54,5316875074571191870040701795434871300,"{2: 2, 5: 2, 13: 1, 41: 1, 738443: 1, 1453176040207: 1, 92959555961761: 1}",92959555961761
61,-52,5316660167099165514709700439063887860,"{2: 2, 5: 1, 17: 1, 613: 1, 3719: 1, 25391: 1, 20972562551: 1, 12880776005627: 1}",12880776005627
61,-50,5315639356607040326887443996301716520,"{2: 3, 5: 1, 7: 1, 3677: 1, 6959: 1, 790429: 1, 3681373: 1, 254967204365989: 1}",254967204365989
61,-48,5311828330769772959017686609989610184,"{2: 3, 7: 1, 11: 1, 61: 1, 199: 1, 277: 1, 1259: 1, 7475441: 1, 272482170459941857: 1}",272482170459941857
61,-46,5300183529600344890526761262924840824,"{2: 3, 7: 1, 11: 1, 2267387663: 1, 766597789757: 1, 4950132843529: 1}",4950132843529
61,-44,5270239755164672714407238941901148184,"{2: 3, 11: 1, 13938299407: 1, 4296728487321357254980999: 1}",4296728487321357254980999
61,-42,5204113919952563325476627149640493604,"{2: 2, 7: 1, 11: 1, 113: 1, 109841: 1, 6564359: 1, 207377116986415479979: 1}",207377116986415479979
61,-40,5076760459544056354202856290471825524,"{2: 2, 11: 1, 108263: 1, 1065746557319603094946996978417: 1}",1065746557319603094946996978417
61,-38,4860259576849594503037445829885089788,"{2: 2, 11: 1, 61: 1, 227377: 1, 972071464591: 1, 8192797612580351: 1}",8192797612580351
61,-36,4532227936403440183089854222935490188,"{2: 2, 709: 1, 1704199225279: 1, 9227229709: 1, 101628103453: 1}",1704199225279
61,-34,4085740425796174580938965646809646288,"{2: 4, 137: 1, 167376103: 1, 11136193534162427369378963: 1}",11136193534162427369378963
61,-32,3536217335818001532137872014654761488,"{2: 4, 2237: 1, 4793: 1, 57635819: 1, 357645762964586362967: 1}",357645762964586362967
61,-30,2921274830366236453717600569148104688,"{2: 4, 455159: 1, 401133838719853454193699422777: 1}",401133838719853454193699422777
61,-28,2292666935904432151332434202630188848,"{2: 4, 11: 1, 61: 1, 167: 1, 823: 1, 1553753638225830991805031373: 1}",1553753638225830991805031373
61,-26,1703347034846490617846340734019642748,"{2: 2, 71: 1, 65756522569201: 1, 2746367263: 1, 33211412519: 1}",65756522569201
61,-24,1194914179031795961505397349336034348,"{2: 2, 41: 1, 397: 1, 18352801176995084498147652352031: 1}",18352801176995084498147652352031
61,-22,790050979031205772196868357828716548,"{2: 2, 1009: 1, 4703: 1, 44577809: 1, 25446215647: 1, 36693324097: 1}",36693324097
61,-20,491730726399191948495846995665429748,"{2: 2, 139: 1, 1361: 1, 1787: 1, 363638516435958902603190469: 1}",363638516435958902603190469
61,-18,287878553767315835633482398187183768,"{2: 3, 61: 1, 73: 1, 22029593: 1, 886173397: 1, 413943862940467: 1}",413943862940467
61,-16,158448602889934176673250907724805368,"{2: 3, 83: 1, 1097: 1, 9187: 1, 23677726015771832865720383: 1}",23677726015771832865720383
61,-14,81967268280572287287659572451581768,"{2: 3, 10245908535071535910957446556447721: 1}",10245908535071535910957446556447721
61,-12,39847112988459942408638257373574568,"{2: 3, 2259217: 1, 2204697080252801214349831013: 1}",2204697080252801214349831013
61,-10,18202033185568876290252303791820868,"{2: 2, 4550508296392219072563075947955217: 1}",4550508296392219072563075947955217
61,-8,7812394880181164553427046072579092,"{2: 2, 61: 1, 5492771: 1, 383596639: 1, 15195957628632797: 1}",15195957628632797
61,-6,3150377691866165697159302224201372,"{2: 2, 9521: 1, 43781: 1, 96375289: 1, 19605083512187587: 1}",19605083512187587
61,-4,1193481588129005683417286287845292,"{2: 2, 22629547: 1, 6943529: 1, 1898889172725512921: 1}",1898889172725512921
61,-2,424700975946549963732922884276832,"{2: 5, 151: 1, 1009: 1, 54083: 1, 1610661927683540268583: 1}",1610661927683540268583
61,0,141931095603577744998444391010272,"{2: 5, 29: 1, 1283: 1, 119207319526212931201155353: 1}",119207319526212931201155353
62,-59,21267647423864754663866470792952314804,"{2: 2, 18112034113: 1, 461931529: 1, 635498642577799813: 1}",635498642577799813
62,-57,21267637080422135511112813305110613760,"{2: 8, 5: 1, 5381: 1, 19421: 1, 551219819: 1, 288436267283806393: 1}",288436267283806393
62,-55,21267533645995943983576238426693603320,"{2: 3, 5: 1, 19: 1, 53: 1, 197: 1, 215612869: 1, 12430447454060489366533: 1}",12430447454060489366533
62,-53,21266855575868688414169803112626534880,"{2: 5, 5: 1, 11: 1, 23: 1, 569: 1, 35257: 1, 3751009: 1, 970303: 1, 7195312749041: 1}",7195312749041
62,-51,21263578236920286495372032427969037420,"{2: 2, 5: 1, 221688486101: 1, 4795823773011089640868771: 1}",4795823773011089640868771
62,-49,21251124348916359203940503826270547072,"{2: 7, 7: 1, 167: 1, 64301: 1, 2208715122360447071883668621: 1}",2208715122360447071883668621
62,-47,21212378919570807630597970398764132656,"{2: 4, 7: 1, 11: 1, 107: 1, 12011: 1, 2450961803: 1, 5466120240893182693: 1}",5466120240893182693
62,-45,21110902795094363033748478088628285376,"{2: 6, 11: 1, 13: 2, 37: 1, 3851: 1, 470651: 1, 2645898705539585101673: 1}",2645898705539585101673
62,-43,20882581515022362690837120390822628996,"{2: 2, 11: 1, 36003839: 1, 57487074209: 1, 229304454769980509: 1}",229304454769980509
62,-41,20434395298584732388085196021055970176,"{2: 7, 11: 1, 41: 1, 2521: 1, 7477: 1, 18779112021091016379902801: 1}",18779112021091016379902801
62,-39,19657539190092839863315193780127094888,"{2: 3, 7: 1, 11: 1, 127: 1, 28201: 1, 2278118033: 1, 3911145626545111223: 1}",3911145626545111223
62,-37,18456943386059915052307008498691560352,"{2: 5, 576779480814372345384594015584111261: 1}",576779480814372345384594015584111261
62,-35,16789449213791963925906751163364429052,"{2: 2, 859: 1, 4886335626831188569821522457323757: 1}",4886335626831188569821522457323757
62,-33,14694392433250179177352581690773930752,"{2: 8, 103: 1, 557281266430907887490616720675589: 1}",557281266430907887490616720675589
62,-31,12300041826916710893290673722099075552,"{2: 5, 21802661: 1, 4681423: 1, 40240027: 1, 93586016057431: 1}",93586016057431
62,-29,9799275638079532907714903177038671232,"{2: 7, 3761: 1, 28669: 1, 3214369: 1, 31733231: 1, 6960783112169: 1}",6960783112169
62,-27,7402708040443904004871456404689117092,"{2: 2, 2203: 1, 840071271044473899781145756319691: 1}",840071271044473899781145756319691
62,-25,5288089571941878502362532782027745792,"{2: 9, 137: 1, 33581: 1, 7699: 1, 233950159: 1, 1246398695009333: 1}",1246398695009333
62,-23,3565067116125413278096002422822183992,"{2: 3, 13: 1, 1259: 1, 1735421: 1, 2538169: 1, 605867: 1, 10202484852559: 1}",10202484852559
62,-21,2265243158228781617684409344825005792,"{2: 5, 45119: 1, 6355598378777399: 1, 246858984389951: 1}",6355598378777399
62,-19,1355366387701139455396294190226981052,"{2: 2, 852185897879127751: 1, 397614649301959513: 1}",852185897879127751
62,-17,763224362437118365653235121361599872,"{2: 7, 263: 1, 37785317: 1, 1307077217: 1, 459052325486857: 1}",459052325486857
62,-15,404350407731651038536229625079550672,"{2: 4, 43007806132253: 1, 587611942016171383889: 1}",587611942016171383889
62,-13,201508607245952114513574344572305472,"{2: 6, 157: 1, 6049817882351: 1, 3314909480097725339: 1}",3314909480097725339
62,-11,94453212545166571279395168749037172,"{2: 2, 5501: 1, 12937511: 1, 272946490693: 1, 1215589249291: 1}",1215589249291
62,-9,41639217826112369950533442009558144,"{2: 7, 2399: 1, 135600829206545598265336605127: 1}",135600829206545598265336605127
62,-7,17263527955779661644904952745183208,"{2: 3, 17: 1, 577: 1, 887503: 1, 6284017: 1, 39446425027938739: 1}",39446425027938739
62,-5,6730822456253182747411161087737248,"{2: 5, 210338201757911960856598783991789: 1}",210338201757911960856598783991789
62,-3,2467584515968655574616054940675788,"{2: 2, 25038075256487: 1, 24638320744416450581: 1}",24638320744416450581
62,-1,850494262757283198728256057307648,"{2: 9, 1661121606947818747516125111929: 1}",1661121606947818747516125111929
63,-60,85070590204152917958060325343342457628,"{2: 2, 7: 1, 311: 1, 21577: 1, 5965019443: 1, 110460751: 1, 687147718331: 1}",687147718331
63,-58,85070558665131161197204910708284156084,"{2: 2, 2251: 1, 709000681: 1, 13325918296503563137773391: 1}",13325918296503563137773391
63,-56,85070238018409967461841528585191423720,"{2: 3, 5: 1, 552984571: 1, 3845958932659351153119312283: 1}",3845958932659351153119312283
63,-54,85068100373602009226085647764573207960,"{2: 3, 5: 1, 7: 1, 37: 1, 79: 1, 3023: 1, 1963889: 1, 45472393: 1, 385014418358629: 1}",385014418358629
63,-52,85057590286629547900285900396533647140,"{2: 2, 5: 1, 491: 1, 21099769: 1, 410510137431277206581629783: 1}",410510137431277206581629783
63,-50,85016951283669364107193543906780678636,"{2: 2, 11: 1, 647: 1, 775057: 1, 5354123: 1, 719658704899285157957: 1}",719658704899285157957
63,-48,84888261107628782095734415022562945040,"{2: 4, 5: 1, 7: 1, 24397757: 1, 738151718251: 1, 8417130758082037: 1}",8417130758082037
63,-46,84545087304853896731843404664648988784,"{2: 4, 11: 2, 43669983112011310295373659434219519: 1}",43669983112011310295373659434219519
63,-44,83758647340161451106259839261096172364,"{2: 2, 11: 1, 326503: 1, 96905792233: 1, 60164465968293932519: 1}",60164465968293932519
63,-42,82185767410776559855092708453990539524,"{2: 2, 7: 1, 11: 1, 125055864887309: 1, 2133741647529281841817: 1}",2133741647529281841817
63,-40,79407012868863251978030777361437254840,"{2: 3, 5: 1, 11: 1, 167: 1, 797: 1, 1297: 1, 565057: 1, 12521523647: 1, 147754928653: 1}",147754928653
63,-38,75028369348272585020236219276201775944,"{2: 3, 1163: 1, 6906551: 1, 1167601334916544369928948861: 1}",1167601334916544369928948861
63,-36,68825291027435806830027261988784847508,"{2: 2, 7: 1, 37: 1, 353: 1, 19853: 1, 49177: 1, 17573: 1, 10969315114819642127: 1}",10969315114819642127
63,-34,60872626513542501457964496235686221308,"{2: 2, 1286969: 1, 11824804349122337340286459160183: 1}",11824804349122337340286459160183
63,-32,51594517914000311857224602857071157408,"{2: 5, 181: 1, 50671: 1, 175798647870714213654771621119: 1}",175798647870714213654771621119
63,-30,41697868741155309616435383253215089248,"{2: 5, 251: 1, 1259: 1, 829522990201: 1, 959542583: 1, 5180500837: 1}",829522990201
63,-28,32007399759411244922329272391106022508,"{2: 2, 2114113: 1, 138871009434329: 1, 27255277841760851: 1}",27255277841760851
63,-26,23266976756269539511959054750772354468,"{2: 2, 37: 1, 79397: 1, 688959763: 1, 2873957151407765997131: 1}",2873957151407765997131
63,-24,15983290920318118336650540050494297768,"{2: 3, 181: 1, 6844631: 1, 153589: 1, 10499956257555800343499: 1}",10499956257555800343499
63,-22,10360796590811758131149230457297201368,"{2: 3, 67: 1, 19329844385842832334233638912867913: 1}",19329844385842832334233638912867913
63,-20,6331342321332199983873291915505948948,"{2: 2, 54959: 1, 25900066996417: 1, 1111977743161882379: 1}",1111977743161882379
63,-18,3645039475012494552355999554311780668,"{2: 2, 543359: 1, 4301698859: 1, 146679307: 1, 2657948280601: 1}",2657948280601
63,-16,1976275585632071481261923996600251888,"{2: 4, 11: 1, 6571: 1, 1123349: 1, 7883023: 1, 192972700187385589: 1}",192972700187385589
63,-14,1008876229469507382076952658796467088,"{2: 4, 769: 1, 84401: 1, 971502617055628587650386697: 1}",971502617055628587650386697
63,-12,484868244881451828351759850819416988,"{2: 2, 4037389: 1, 2311021: 1, 12991498977295101876463: 1}",12991498977295101876463
63,-10,219370866023503681130995494777711604,"{2: 2, 101699292841: 1, 539263499025689555460661: 1}",539263499025689555460661
63,-8,93429801693451354885248300245107768,"{2: 3, 487: 1, 613: 1, 1103: 1, 35467493015675945010845347: 1}",35467493015675945010845347
63,-6,37455995324539209887138436008394952,"{2: 3, 1459: 1, 4421: 1, 11165285430707: 1, 65010831150653: 1}",65010831150653
63,-4,14133576004159149471259325909764612,"{2: 2, 31663: 1, 111593784576312647816531329231: 1}",111593784576312647816531329231
63,-2,5019067304240505170800823112598732,"{2: 2, 23: 1, 54555079393918534465226338180421: 1}",54555079393918534465226338180421
63,0,1677080780937002260632705420304576,"{2: 6, 7829: 1, 26790457: 1, 122963: 1, 2819423: 1, 360373547: 1}",360373547
64,-61,340282362342693369740024627887969425748,"{2: 2, 37: 1, 6553: 1, 14197: 1, 8352709: 1, 150159533077: 1, 19704286477: 1}",150159533077
64,-59,340282266199546401549675057468194925880,"{2: 3, 5: 1, 17: 2, 479: 1, 95364769: 1, 18269: 1, 730139: 1, 48310072065803: 1}",48310072065803
64,-57,340281272720361063582729496463858427244,"{2: 2, 59: 1, 8923: 1, 5867: 1, 53831: 1, 72077: 1, 7098554394998570587: 1}",7098554394998570587
64,-55,340274539139215995140098471878911047600,"{2: 4, 5: 2, 113: 1, 28643: 1, 886215579643: 1, 296574041862353587: 1}",296574041862353587
64,-53,340240871233490652926943348954174149380,"{2: 2, 5: 1, 433: 1, 937: 1, 32839: 1, 160627: 1, 13327: 1, 596469346175229119: 1}",596469346175229119
64,-51,340108444137637640221866532116875683048,"{2: 3, 51031: 1, 143107: 1, 5821467420075788165554180793: 1}",5821467420075788165554180793
64,-49,339681734606555710394396788974469513756,"{2: 2, 23: 1, 431: 1, 14858812931: 1, 576531421863746280257813: 1}",576531421863746280257813
64,-47,338523523022190472291264629016509911392,"{2: 5, 787: 1, 20115833: 1, 38022499: 1, 17574600543060920539: 1}",17574600543060920539
64,-45,335821029325338250050622922447937505876,"{2: 2, 11: 1, 1181: 1, 2111: 1, 5113: 1, 4374389381: 1, 136874910968197273: 1}",136874910968197273
64,-43,330315949572491130671537964623067790936,"{2: 3, 11: 1, 138841: 1, 670511: 1, 29960279: 1, 1345790254161769393: 1}",1345790254161769393
